Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	ec26b9de-4fa4-4782-9f21-bfde738eb120
Plate Name	CD_4percent_formaldehide_070524
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Total Spot Area (2)	full nuclei - Relative Spot Intensity (2)	full nuclei - Number of Spots (2)	full nuclei - Number of Spots per Area of Nucleus (2)	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - areaum2RPA Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyRPAspots	full nuclei - %areacoveredbyspots	
2	3	0	2	78	893	1026	[852,985,933,1074]	-548.74	522.84					95	1077	0.0434561	44	0.00787683	0	0	0	0	197.532	0.978109	38.0848	0	0	19.2803	
2	3	0	2	79	513	1034	[469,993,560,1074]	-619.79	521.97					96	349	0.0119031	30	0.00527983	45	0.00035635	1	0.000175994	200.927	0.969733	12.3413	1.59129	0.00791975	6.1422	
2	3	0	3	1	439	58	[411,27,467,92]	-428.68	705.28					4	0	0	0	0	0	0	0	0	100.428	0.944285	0	0	0	0	
2	3	0	3	2	241	54	[210,23,289,92]	-464.86	706.09					5	62	0.00293441	1	0.000250564	0	0	0	0	141.13	0.792302	2.19244	0	0	1.5535	
2	3	0	3	3	345	73	[314,41,380,106]	-445.98	702.81					6	0	0	0	0	0	0	0	0	113.618	0.893722	0	0	0	0	
2	3	0	3	4	93	73	[62,42,129,115]	-493.94	702.13					7	0	0	0	0	0	0	0	0	123.236	0.895584	0	0	0	0	
2	3	0	3	5	494	150	[460,121,526,180]	-418.75	688.29					9	0	0	0	0	0	0	0	0	107.642	0.881418	0	0	0	0	
2	3	0	3	6	411	147	[374,114,463,183]	-433.53	688.72					10	0	0	0	0	0	0	0	0	146.964	0.713935	0	0	0	0	
2	3	0	3	7	93	160	[55,127,130,196]	-493.89	686.4					11	15	0.000851867	2	0.000540979	0	0	0	0	130.733	0.901764	0.530429	0	0	0.405734	
2	3	0	3	8	357	155	[327,127,383,188]	-444.64	686.88					12	21	0.000589788	2	0.000741015	0	0	0	0	95.4419	0.826981	0.742601	0	0	0.778066	
2	3	0	3	9	806	168	[774,137,838,205]	-360.13	684.42					13	160	0.00985626	11	0.00331325	0	0	0	0	117.402	0.926362	5.65791	0	0	4.81928	
2	3	0	3	10	727	179	[701,152,755,212]	-374.64	682.14					14	123	0.0158067	6	0.00236314	0	0	0	0	89.784	0.991448	4.34952	0	0	4.84443	
2	3	0	3	11	861	171	[835,140,884,205]	-350.01	684.12					15	0	0	0	0	0	0	0	0	80.9435	0.733323	0	0	0	0	
2	3	0	3	12	946	216	[914,184,980,249]	-333.42	675.97					16	161	0.0425682	7	0.0021296	0	0	0	0	116.235	0.926409	5.69327	0	0	4.89808	
2	3	0	3	13	31	244	[6,204,71,278]	-504.84	670.98					18	42	0.00200274	4	0.00140647	0	0	0	0	100.569	0.723212	1.4852	0	0	1.47679	
2	3	0	3	14	702	271	[674,242,729,300]	-379.52	665.35					19	0	0	0	0	0	0	0	0	87.5208	0.957113	0	0	0	0	
2	3	0	3	15	635	276	[599,245,675,307]	-391.62	664.53					20	66	0.0330539	4	0.00115707	0	0	0	0	122.246	0.958916	2.33389	0	0	1.90917	
2	3	0	3	16	218	330	[183,280,324,364]	-463.95	656.05					21	483	0.00833576	22	0.0028527	0	0	0	0	272.711	0.711028	17.0798	0	0	6.26297	
2	3	0	3	17	544	313	[515,289,566,332]	-409.49	657.65					22	0	0	0	0	0	0	0	0	48.9763	0.761045	0	0	0	0	
2	3	0	3	18	789	331	[759,299,823,363]	-363.09	654.29					23	158	0.0508629	4	0.00125826	0	0	0	0	112.416	0.952725	5.58719	0	0	4.97012	
2	3	0	3	19	314	400	[287,370,340,434]	-452.25	640.85					24	0	0	0	0	0	0	0	0	93.2141	0.928323	0	0	0	0	
2	3	0	3	20	949	416	[920,384,979,446]	-333.08	638.08					25	436	0.0268176	10	0.00357143	0	0	0	0	99.0134	0.885953	15.4178	0	0	15.5714	
2	3	0	3	21	849	441	[818,413,887,471]	-351.18	633.09					27	0	0	0	0	0	0	0	0	99.6853	0.750274	0	0	0	0	
2	3	0	3	22	114	473	[85,446,142,503]	-489.98	627.38					28	0	0	0	0	0	0	0	0	85.9295	0.868875	0	0	0	0	
2	3	0	3	23	1034	514	[996,484,1067,549]	-316.94	619.25					29	0	0	0	0	0	0	0	0	118.109	0.841635	0	0	0	0	
2	3	0	3	24	86	517	[58,489,117,577]	-495.27	616.83					30	165	0.00636761	9	0.0025203	0	0	0	0	126.277	0.83051	5.83472	0	0	4.62055	
2	3	0	3	25	192	547	[157,510,225,595]	-475.7	612.5					31	269	0.0101859	17	0.00372971	0	0	0	0	161.18	0.931623	9.51236	0	0	5.90171	
2	3	0	3	26	131	567	[103,518,161,602]	-486.73	611.38					32	111	0.0121636	4	0.00107585	0	0	0	0	131.476	0.863174	3.92518	0	0	2.98548	
2	3	0	3	27	794	576	[758,542,835,630]	-362.33	607.11					33	0	0	0	0	0	0	0	0	135.684	0.760191	0	0	0	0	
2	3	0	3	28	1041	578	[993,536,1073,612]	-317.19	608.06					34	84	0.0019748	3	0.000742758	0	0	0	0	142.827	0.812834	2.9704	0	0	2.07972	
2	3	0	3	29	609	599	[569,563,648,642]	-396.77	603.17					35	836	0.0347704	35	0.00739176	0	0	0	0	167.439	0.870375	29.5626	0	0	17.6558	
2	3	0	3	30	674	599	[646,572,719,627]	-383.51	603.64					36	0	0	0	0	0	0	0	0	103.434	0.813913	0	0	0	0	
2	3	0	3	31	551	626	[523,594,583,661]	-407.58	598.67					37	34	0.00290795	1	0.000338066	0	0	0	0	104.601	0.90884	1.20231	0	0	1.14943	
2	3	0	3	32	736	619	[705,589,775,650]	-372.27	600.05					38	0	0	0	0	0	0	0	0	109.94	0.790426	0	0	0	0	
2	3	0	3	33	593	665	[543,640,642,695]	-400.02	590.95					40	0	0	0	0	0	0	0	0	126.808	0.747783	0	0	0	0	
2	3	0	3	34	670	685	[642,656,701,717]	-385.21	587.72					41	54	0.00803705	2	0.000724113	0	0	0	0	97.6697	0.96588	1.90954	0	0	1.9551	
2	3	0	3	35	517	709	[486,681,536,755]	-415.31	581.61					42	0	0	0	0	0	0	0	0	90.5973	0.617462	0	0	0	0	
2	3	0	3	36	322	766	[289,735,353,801]	-451.05	572.07					43	39	0.00285193	3	0.000878992	0	0	0	0	120.69	0.95749	1.37912	0	0	1.14269	
2	3	0	3	37	1022	765	[990,734,1059,796]	-319.02	572.46					44	11	0.000458057	2	0.000625978	0	0	0	0	112.981	0.978868	0.388981	0	0	0.344288	
2	3	0	3	38	892	769	[865,741,925,800]	-343.9	571.92					45	0	0	0	0	0	0	0	0	82.4287	0.876278	0	0	0	0	
2	3	0	3	39	229	777	[204,751,258,823]	-468.28	569.07					46	19	0.00144227	1	0.000349162	0	0	0	0	101.277	0.803982	0.671877	0	0	0.663408	
2	3	0	3	40	280	816	[246,765,315,852]	-458.89	563.97					47	29	0.0011195	1	0.000236798	0	0	0	0	149.333	0.814916	1.0255	0	0	0.686716	
2	3	0	3	41	181	818	[154,790,210,865]	-477.47	560.78					48	0	0	0	0	0	0	0	0	119.736	0.895555	0	0	0	0	
2	3	0	3	42	134	906	[98,864,170,941]	-486.51	546.81					49	0	0	0	0	0	0	0	0	135.861	0.875109	0	0	0	0	
2	3	0	3	43	839	902	[813,874,865,929]	-353.84	546.68					51	0	0	0	0	0	0	0	0	76.1696	0.87758	0	0	0	0	
2	3	0	3	44	558	929	[524,897,594,968]	-406.23	541.54					52	66	0.0030391	2	0.000617856	0	0	0	0	114.467	0.853697	2.33389	0	0	2.03892	
2	3	0	3	45	65	948	[25,910,94,979]	-499.85	538.84					53	5	0.000265626	1	0.00032113	0	0	0	0	110.117	0.867906	0.17681	0	0	0.160565	
2	3	0	3	46	747	943	[713,914,776,972]	-371.47	539.24					54	29	0.00170165	2	0.000694927	0	0	0	0	101.772	0.982347	1.0255	0	0	1.00764	
2	3	0	3	47	234	1017	[199,989,269,1045]	-467.75	525.39					56	0	0	0	0	0	0	0	0	99.9328	0.896095	0	0	0	0	
2	3	0	3	48	188	1038	[163,984,216,1065]	-476.46	522.39					57	0	0	0	0	0	0	0	0	90.668	0.713119	0	0	0	0	
2	3	0	3	49	729	1022	[682,996,761,1048]	-376.02	524.65					58	95	0.0299135	1	0.000323625	0	0	0	0	109.268	0.854387	3.35938	0	0	3.07443	
2	3	0	3	50	824	91	[772,13,876,144]	-356.52	701.15					62	1221	0.0186464	37	0.00375596	0	0	0	0	348.35	0.887491	43.1769	0	0	12.3947	
2	3	0	3	51	160	110	[109,63,209,164]	-481.33	695.48					63	994	0.0355269	42	0.00542215	0	0	0	0	273.914	0.902585	35.1498	0	0	12.8324	
2	3	0	3	52	290	151	[236,94,331,187]	-457.58	689.7					64	145	0.00618849	11	0.00197345	0	0	0	0	197.107	0.800442	5.12748	0	0	2.60136	
2	3	0	3	53	618	193	[583,157,653,227]	-395.38	680.21					65	127	0.010288	10	0.00268745	0	0	0	0	131.582	0.988358	4.49097	0	0	3.41306	
2	3	0	3	54	87	232	[44,186,129,291]	-494.77	672.45					66	765	0.0216189	32	0.00585437	0	0	0	0	193.288	0.86198	27.0519	0	0	13.9956	
2	3	0	3	55	1024	248	[979,145,1067,294]	-319.93	674.51					67	1386	0.0409409	55	0.00562545	0	0	0	0	345.734	0.794155	49.0116	0	0	14.1761	
2	3	0	3	56	514	242	[482,209,549,304]	-414.27	668.7					68	0	0	0	0	0	0	0	0	170.409	0.912244	0	0	0	0	
2	3	0	3	57	891	326	[821,273,941,393]	-344.38	655					69	1580	0.0331181	27	0.00282456	0	0	0	0	338.025	0.800334	55.8719	0	0	16.5289	
2	3	0	3	58	67	322	[8,274,122,376]	-498.86	655.72					70	93	0.00141721	2	0.00025355	0	0	0	0	278.935	0.849601	3.28866	0	0	1.17901	
2	3	0	3	59	537	372	[497,331,647,414]	-404.34	647.14					71	230	0.00586655	15	0.00159898	0	0	0	0	331.73	0.808603	8.13325	0	0	2.45176	
2	3	0	3	60	718	369	[685,337,751,409]	-376.14	646.34					72	6	0.00023007	1	0.000265534	0	0	0	0	133.173	0.967491	0.212172	0	0	0.15932	
2	3	0	3	61	238	401	[184,356,285,445]	-467.4	640.94					73	207	0.0170244	8	0.00116347	0	0	0	0	243.149	0.920397	7.31992	0	0	3.01047	
2	3	0	3	62	425	425	[365,384,477,466]	-432.22	636.45					74	280	0.0355827	7	0.000979569	0	0	0	0	252.696	0.884774	9.90134	0	0	3.91828	
2	3	0	3	63	750	448	[699,405,804,492]	-370.08	632.08					75	1125	0.016682	44	0.00632638	0	0	0	0	245.942	0.975933	39.7822	0	0	16.1754	
2	3	0	3	64	956	484	[901,444,1004,528]	-332.33	624.44					76	1294	0.0431992	39	0.00601017	0	0	0	0	229.464	0.9049	45.7584	0	0	19.9414	
2	3	0	3	65	548	494	[512,460,584,530]	-408.4	623.92					77	294	0.012294	19	0.00498295	0	0	0	0	134.835	0.875773	10.3964	0	0	7.71046	
2	3	0	3	66	511	540	[478,499,554,574]	-415.22	614.78					78	276	0.00677395	15	0.00406835	0	0	0	0	130.379	0.910037	9.7599	0	0	7.48576	
2	3	0	3	67	895	576	[857,538,941,613]	-342.85	608.1					79	799	0.0302553	27	0.00550346	0	0	0	0	173.486	0.930264	28.2542	0	0	16.2862	
2	3	0	3	68	365	618	[328,556,445,654]	-439.63	602.55					80	58	0.00370833	4	0.000615953	0	0	0	0	229.64	0.789867	2.05099	0	0	0.893132	
2	3	0	3	69	452	631	[409,588,492,680]	-426.38	597.33					81	0	0	0	0	0	0	0	0	163.231	0.823768	0	0	0	0	
2	3	0	3	70	851	641	[798,578,912,694]	-351.42	595.55					82	602	0.0106036	43	0.0046562	0	0	0	0	326.568	0.828956	21.2879	0	0	6.51868	
2	3	0	3	71	1006	654	[970,610,1053,693]	-321.48	593.22					83	0	0	0	0	0	0	0	0	165.246	0.752175	0	0	0	0	
2	3	0	3	72	65	698	[11,643,119,778]	-499.24	584.19					84	2040	0.0528052	67	0.00662579	0	0	0	0	357.58	0.921149	72.1384	0	0	20.1741	
2	3	0	3	73	192	682	[148,625,284,721]	-470.96	589.89					85	1703	0.0364671	54	0.00595895	0	0	0	0	320.45	0.843668	60.2214	0	0	18.7928	
2	3	0	3	74	450	709	[415,675,497,745]	-426	582.64					86	91	0.0037781	3	0.000677354	0	0	0	0	156.618	0.815156	3.21794	0	0	2.05464	
2	3	0	3	75	543	789	[507,756,576,842]	-410.02	566.5					87	9	0.000132832	1	0.000223015	0	0	0	0	158.563	0.883805	0.318257	0	0	0.200714	
2	3	0	3	76	697	763	[618,713,771,845]	-381.8	570.46					88	48	0.00239079	2	0.000172861	0	0	0	0	409.138	0.832978	1.69737	0	0	0.414866	
2	3	0	3	77	439	815	[358,684,478,866]	-433.06	570.38					89	4	6.19088E-05	1	9.34929E-05	0	0	0	0	378.231	0.684732	0.141448	0	0	0.0373972	
2	3	0	3	78	808	826	[744,783,858,879]	-360.49	559.82					90	136	0.0118279	11	0.00143753	0	0	0	0	270.59	0.852594	4.80922	0	0	1.77731	
2	3	0	3	79	928	820	[896,785,967,853]	-336.62	562.46					91	0	0	0	0	0	0	0	0	136.073	0.94766	0	0	0	0	
2	3	0	3	80	1026	864	[989,827,1072,903]	-317.78	553.77					92	742	0.0388803	27	0.00542278	0	0	0	0	176.067	0.989009	26.2386	0	0	14.9026	
2	3	0	3	81	377	864	[302,827,417,902]	-444.36	553.57					93	0	0	0	0	0	0	0	0	221.967	0.724403	0	0	0	0	
2	3	0	3	82	620	897	[571,859,658,936]	-395.43	547.87					94	104	0.0127537	8	0.00163901	0	0	0	0	172.602	0.858209	3.67764	0	0	2.13071	
2	3	0	3	83	487	966	[413,873,541,1053]	-421.91	536.54					95	744	0.00502547	35	0.00254768	0	0	0	0	485.802	0.759609	26.3093	0	0	5.41564	
2	3	0	3	84	226	950	[187,912,275,989]	-468.16	537.76					96	1859	0.05811	22	0.00391808	0	0	0	0	198.557	0.937767	65.7378	0	0	33.1077	
2	3	0	3	85	841	1012	[802,974,889,1053]	-353.36	526.24					97	514	0.0515923	21	0.00421264	0	0	0	0	176.279	0.965922	18.176	0	0	10.3109	
2	3	0	4	1	418	44	[387,19,446,70]	-227.92	708.16					6	248	0.00648069	2	0.000835422	0	0	0	0	84.6565	0.945555	8.76976	0	0	10.3592	
2	3	0	4	2	1018	60	[992,35,1045,87]	-114.96	705					7	0	0	0	0	0	0	0	0	75.5331	0.90435	0	0	0	0	
2	3	0	4	3	913	77	[882,48,974,113]	-132.25	701.04					8	824	0.0344715	37	0.00802603	0	0	0	0	163.019	0.865021	29.1382	0	0	17.8742	
2	3	0	4	4	984	170	[952,135,1015,213]	-121.76	683.48					10	451	0.0170078	14	0.00364109	0	0	0	0	135.967	0.866662	15.9482	0	0	11.7295	
2	3	0	4	5	173	140	[106,92,229,184]	-275.02	690.52					11	11	0.000143798	2	0.000288934	0	0	0	0	244.775	0.802154	0.388981	0	0	0.158914	
2	3	0	4	6	306	194	[277,166,335,240]	-248.87	678.41					12	0	0	0	0	0	0	0	0	120.655	0.980034	0	0	0	0	
2	3	0	4	7	744	207	[701,175,786,241]	-166.26	677.42					13	265	0.0272082	13	0.00341387	0	0	0	0	134.658	0.898024	9.37091	0	0	6.95903	
2	3	0	4	8	898	217	[850,188,933,249]	-137.94	675.84					14	0	0	0	0	0	0	0	0	115.032	0.705992	0	0	0	0	
2	3	0	4	9	853	279	[821,225,886,316]	-145.63	665.55					15	0	0	0	0	0	0	0	0	120.62	0.709321	0	0	0	0	
2	3	0	4	10	85	353	[52,313,118,394]	-290.44	649.88					16	104	0.0162549	8	0.00198807	108	0.00295976	3	0.000745527	142.296	0.880684	3.67764	3.81909	0.026839	2.58449	
2	3	0	4	11	923	302	[886,268,962,362]	-132.25	657.24					17	217	0.00381803	19	0.00362457	0	0	0	0	185.367	0.848701	7.67354	0	0	4.13964	
2	3	0	4	12	999	351	[968,319,1028,381]	-118.67	650.32					19	0	0	0	0	69	0.00220274	1	0.000351865	100.499	0.83264	0	2.43997	0.0242787	0	
2	3	0	4	13	574	418	[516,388,624,448]	-198.97	638.26					21	532	0.0259717	31	0.00639571	0	0	0	0	171.399	0.858586	18.8126	0	0	10.9759	
2	3	0	4	14	394	447	[367,382,505,473]	-225	637.09					22	0	0	0	0	0	0	0	0	206.266	0.589519	0	0	0	0	
2	3	0	4	15	748	532	[698,494,780,574]	-167.16	615.73					23	47	0.00298609	5	0.00118765	0	0	0	0	148.874	0.922068	1.66201	0	0	1.11639	
2	3	0	4	16	535	720	[493,673,583,760]	-206.13	581.87					25	169	0.0388134	2	0.000410088	0	0	0	0	172.46	0.761768	5.97617	0	0	3.46525	
2	3	0	4	17	391	733	[360,693,422,769]	-233.1	579.06					26	0	0	0	0	0	0	0	0	129.531	0.979611	0	0	0	0	
2	3	0	4	18	807	677	[783,650,832,752]	-154.43	585.1					27	68	0.00934078	1	0.000253421	0	0	0	0	139.538	0.82513	2.40461	0	0	1.72326	
2	3	0	4	19	574	764	[544,731,646,794]	-194.72	572.39					28	183	0.00841612	4	0.000887508	0	0	0	0	159.376	0.748742	6.47123	0	0	4.06035	
2	3	0	4	20	410	795	[379,766,446,825]	-228.88	566.78					29	0	0	0	0	0	0	0	0	106.828	0.882677	0	0	0	0	
2	3	0	4	21	684	799	[650,747,719,832]	-177.73	567.98					30	28	0.000327277	2	0.000417537	0	0	0	0	169.384	0.845235	0.990134	0	0	0.584551	
2	3	0	4	22	790	848	[760,813,822,893]	-157.57	556.05					31	178	0.00995481	3	0.000791766	0	0	0	0	133.986	0.965462	6.29443	0	0	4.69781	
2	3	0	4	23	569	851	[463,808,619,894]	-204.38	556.46					32	0	0	0	0	0	0	0	0	311.998	0.686901	0	0	0	0	
2	3	0	4	24	610	51	[567,6,652,109]	-191.74	705.55					41	54	0.00306088	5	0.000814067	106	0.00267454	1	0.000162813	217.193	0.944704	1.90954	3.74837	0.0172582	0.879192	
2	3	0	4	25	282	83	[245,43,319,126]	-253.06	700.55					42	15	0.00016343	1	0.000200481	0	0	0	0	176.385	0.876694	0.530429	0	0	0.300722	
2	3	0	4	26	622	138	[582,97,663,180]	-189.55	690.41					43	408	0.0104728	17	0.00360551	0	0	0	0	166.732	0.945069	14.4277	0	0	8.65323	
2	3	0	4	27	830	164	[785,116,875,214]	-150.2	685.22					44	603	0.0132836	46	0.00650544	0	0	0	0	250.044	0.969166	21.3232	0	0	8.52779	
2	3	0	4	28	443	172	[401,131,495,213]	-222.16	684.26					45	16	0.00061913	2	0.000331016	0	0	0	0	213.657	1.00836	0.565791	0	0	0.264813	
2	3	0	4	29	106	182	[47,135,171,227]	-287.41	682.46					46	27	0.000414748	6	0.000757098	0	0	0	0	280.243	0.744991	0.954772	0	0	0.340694	
2	3	0	4	30	684	233	[648,197,723,271]	-177.79	672.48					48	62	0.00908575	4	0.000900901	0	0	0	0	157.007	0.960022	2.19244	0	0	1.3964	
2	3	0	4	31	70	257	[34,214,106,295]	-293.48	668.69					49	12	0.000357847	2	0.000431965	0	0	0	0	163.726	0.867169	0.424343	0	0	0.259179	
2	3	0	4	32	551	317	[505,281,592,356]	-203.37	656.7					50	676	0.0464481	22	0.00439297	0	0	0	0	177.093	0.987404	23.9047	0	0	13.4984	
2	3	0	4	33	815	333	[775,288,859,387]	-152.47	652.96					51	0	0	0	0	0	0	0	0	191.45	0.815876	0	0	0	0	
2	3	0	4	34	655	365	[593,326,700,404]	-184.61	647.92					52	65	0.00284521	8	0.00118133	0	0	0	0	239.471	0.953571	2.29853	0	0	0.959835	
2	3	0	4	35	856	424	[818,376,892,466]	-145.8	636.91					53	0	0	0	0	300	0.00548685	2	0.000403145	175.431	0.854855	0	10.6086	0.0604717	0	
2	3	0	4	36	480	463	[428,423,525,503]	-216.3	629.75					54	1699	0.0369719	26	0.00419626	0	0	0	0	219.103	0.895774	60.0799	0	0	27.4209	
2	3	0	4	37	662	487	[622,444,703,530]	-181.88	624.76					55	483	0.0326263	25	0.00463736	0	0	0	0	190.636	0.995154	17.0798	0	0	8.95938	
2	3	0	4	38	245	499	[198,445,292,549]	-260.34	622.92					56	724	0.0215932	56	0.00764714	0	0	0	0	258.955	0.88394	25.602	0	0	9.88666	
2	3	0	4	39	79	508	[38,465,125,556]	-291.59	620.96					57	1016	0.0575023	42	0.00757576	0	0	0	0	196.047	0.788633	35.9277	0	0	18.3261	
2	3	0	4	40	335	536	[295,496,374,585]	-243.69	614.98					58	524	0.0110253	31	0.00573968	0	0	0	0	190.99	0.955309	18.5297	0	0	9.70191	
2	3	0	4	41	937	620	[870,548,1004,705]	-130.46	598.65					59	1046	0.0596085	39	0.00232822	0	0	0	0	592.348	0.967335	36.9886	0	0	6.2444	
2	3	0	4	42	427	645	[383,603,469,691]	-226.23	595.28					60	0	0	0	0	0	0	0	0	196.931	0.929294	0	0	0	0	
2	3	0	4	43	521	643	[482,604,569,687]	-208.19	594.85					61	299	0.0363921	11	0.0020095	0	0	0	0	193.571	0.92027	10.5732	0	0	5.46218	
2	3	0	4	44	308	650	[264,614,356,686]	-247.92	594.4					62	383	0.0147248	33	0.00653336	0	0	0	0	178.613	0.903075	13.5436	0	0	7.58266	
2	3	0	4	45	697	706	[647,664,749,750]	-175.49	583.4					63	52	0.00115009	6	0.000857633	0	0	0	0	247.392	0.911516	1.83882	0	0	0.743282	
2	3	0	4	46	259	739	[173,677,380,847]	-255.21	573.08					64	1541	0.0142673	40	0.00210438	0	0	0	0	672.16	0.672828	54.4927	0	0	8.10711	
2	3	0	4	47	70	843	[32,805,113,883]	-292.87	557.79					65	555	0.0142433	30	0.00593237	0	0	0	0	178.825	0.969112	19.6259	0	0	10.9749	
2	3	0	4	48	1017	876	[982,841,1068,913]	-114	551.2					66	212	0.0178018	8	0.00173573	0	0	0	0	162.983	0.985505	7.49673	0	0	4.5997	
2	3	0	4	49	429	916	[392,880,468,952]	-225.97	544.06					67	642	0.0199408	22	0.00508435	0	0	0	0	153.011	0.96075	22.7024	0	0	14.8371	
2	3	0	4	50	271	936	[231,900,309,971]	-255.74	541.02					68	306	0.0245381	18	0.00439668	0	0	0	0	144.772	0.965875	10.8208	0	0	7.47435	
2	3	0	4	51	498	952	[436,893,548,1007]	-213.16	536.93					69	1031	0.0219687	64	0.00735548	0	0	0	0	307.684	0.877265	36.4582	0	0	11.8492	
2	3	0	4	52	239	999	[196,955,285,1042]	-261.33	528.64					70	442	0.0890752	11	0.00181758	0	0	0	0	214.01	0.995797	15.63	0	0	7.30337	
2	3	0	4	53	147	616	[100,578,216,652]	-276.82	601.05					71	32	0.000696573	2	0.000287894	0	0	0	0	245.659	0.877231	1.13158	0	0	0.46063	
2	3	0	5	1	694	19	[657,2,712,39]	27.58	712.58					4	28	0.00130922	5	0.00331345	0	0	0	0	53.3612	0.896706	0.990134	0	0	1.85553	
2	3	0	5	2	558	73	[526,38,591,131]	3.64	700.96					6	89	0.00302062	3	0.000677354	0	0	0	0	156.618	0.800758	3.14721	0	0	2.00948	
2	3	0	5	3	710	63	[690,42,740,85]	32.87	704.72					7	5	0.000351723	1	0.000674764	0	0	0	0	52.4064	0.902529	0.17681	0	0	0.337382	
2	3	0	5	4	640	107	[595,72,677,141]	18.22	696.69					8	46	0.000464139	5	0.00120019	0	0	0	0	147.318	0.843269	1.62665	0	0	1.10418	
2	3	0	5	5	999	103	[963,77,1032,136]	86.62	696.44					9	136	0.00245959	7	0.00247001	0	0	0	0	100.216	0.892126	4.80922	0	0	4.79887	
2	3	0	5	6	808	95	[743,39,859,143]	49.25	697.82					10	0	0	0	0	67	0.000543087	1	0.000134012	263.871	0.686918	0	2.36925	0.00897883	0	
2	3	0	5	7	452	127	[408,94,497,161]	-16.13	692.98					11	130	0.00856417	10	0.00224669	0	0	0	0	157.396	0.884271	4.59705	0	0	2.92069	
2	3	0	5	8	1007	166	[958,127,1047,206]	87.12	685.08					12	600	0.0315264	33	0.00619951	0	0	0	0	188.232	0.909784	21.2172	0	0	11.2718	
2	3	0	5	9	671	172	[636,139,708,206]	24.27	684.05					13	434	0.0123311	17	0.0051562	0	0	0	0	116.588	0.817902	15.3471	0	0	13.1635	
2	3	0	5	10	723	197	[682,158,755,232]	34.34	679.05					14	490	0.0206127	19	0.00519268	0	0	0	0	129.389	0.859675	17.3274	0	0	13.3916	
2	3	0	5	11	905	211	[880,190,934,255]	68.87	675.95					16	0	0	0	0	0	0	0	0	64.2173	0.62288	0	0	0	0	
2	3	0	5	12	236	229	[205,195,268,272]	-56.99	672.71					17	0	0	0	0	0	0	0	0	134.941	0.958728	0	0	0	0	
2	3	0	5	13	136	286	[110,259,162,315]	-75.73	662.55					18	96	0.00241605	8	0.00347072	0	0	0	0	81.5093	0.979123	3.39475	0	0	4.16486	
2	3	0	5	14	1032	311	[1008,281,1056,336]	92.75	658.13					19	0	0	0	0	0	0	0	0	69.8398	0.922908	0	0	0	0	
2	3	0	5	15	976	309	[951,279,1002,341]	82.7	658.31					20	0	0	0	0	0	0	0	0	87.2379	0.784683	0	0	0	0	
2	3	0	5	16	688	443	[662,359,727,480]	29.82	636.89					22	0	0	0	0	0	0	0	0	154.107	0.475737	0	0	0	0	
2	3	0	5	17	441	479	[398,457,466,501]	-20.15	626.51					23	0	0	0	0	0	0	0	0	84.9747	0.846911	0	0	0	0	
2	3	0	5	18	822	597	[786,559,856,632]	52.95	604.42					24	509	0.0115512	27	0.00670474	0	0	0	0	142.403	0.946782	17.9992	0	0	12.6397	
2	3	0	5	19	764	523	[734,493,794,646]	42.25	610.33					25	55	0.00927548	3	0.000490517	0	0	0	0	216.274	0.631634	1.94491	0	0	0.899281	
2	3	0	5	20	443	564	[406,522,481,633]	-18.68	608.13					26	133	0.00131757	14	0.00216685	0	0	0	0	228.473	0.87804	4.70314	0	0	2.0585	
2	3	0	5	21	513	637	[484,607,534,659]	-5.59	597.3					27	0	0	0	0	0	0	0	0	51.3809	0.710319	0	0	0	0	
2	3	0	5	22	479	665	[444,628,516,725]	-11.89	589.13					28	13	0.000891102	1	0.000201857	0	0	0	0	175.183	0.77819	0.459705	0	0	0.262414	
2	3	0	5	23	543	773	[515,740,576,804]	1.22	571.31					29	0	0	0	0	0	0	0	0	86.3892	0.620958	0	0	0	0	
2	3	0	5	24	132	807	[100,764,168,857]	-76.28	564.04					30	368	0.00589177	8	0.00163099	0	0	0	0	173.45	0.90451	13.0132	0	0	7.50255	
2	3	0	5	25	451	797	[409,768,488,830]	-16.99	566.06					31	67	0.0023527	5	0.00136203	0	0	0	0	129.814	0.856879	2.36925	0	0	1.82512	
2	3	0	5	26	579	856	[535,822,621,890]	7.72	555.92					32	617	0.0310774	21	0.00533266	0	0	0	0	139.255	0.878629	21.8183	0	0	15.6679	
2	3	0	5	27	229	905	[191,865,306,942]	-55.12	546.39					33	12	0.00023691	1	0.000154799	0	0	0	0	228.438	0.84799	0.424343	0	0	0.185759	
2	3	0	5	28	171	935	[118,889,225,983]	-69.91	540.76					34	391	0.0148657	21	0.00321839	0	0	0	0	230.737	0.879542	13.8265	0	0	5.99234	
2	3	0	5	29	542	908	[488,867,584,980]	-1.72	542.93					35	44	0.000800199	6	0.000932981	0	0	0	0	227.413	0.724777	1.55593	0	0	0.684186	
