Database Name	operetta																																	
Database Link	http://10.45.1.197/ODA/OdaService.asmx																																	
Evaluation Signature	18279537-4f40-4f47-8786-1e3a8a0a1055																																	
Plate Name	230421_1																																	
Measurement	Measurement 2																																	
Evaluation	Evaluation1																																	
Population	Population - Nuclei Cytoplasm A Selected																																	
																																		
[Data]																																		
Row	Column	Timepoint	Field	Object.No	X	Y	Bounding.Box	Position.X..µm.	Position.Y..µm.	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm..	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness	Nuclei.Cytoplasm.A.Selected...Nucleus.Ratio.Width.to.Length	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected.Selected	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm....2.	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness..2.	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Roundness	Nuclei.Cytoplasm.A.Selected...Cell.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Nuc.Area...Cell.Area...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.647.Mean
7	7	0	1	32	602	528	"[557,480,675,583]"	43.74	2.61	48	420.807	0.948429	0.654552	37	36	420.807	0.948429	2032.35	0.348185	2453.15	0.522437	0.0896174	1320.64	1674.69	2185.61	1516.43	699.308	1021.27	1160.56	1374.32	719.454	1048.23	1183.55	1413.16
7	7	0	1	33	592	602	"[528,546,656,650]"	27.83	-36.45	50	424.033	0.99224	0.818853	39	38	424.033	0.99224	2283.97	0.378217	2708	0.552184	0.0864638	1297.48	1652.46	2118.41	1557.38	704.299	1025.41	1177.09	1396.53	723.267	1049.93	1195.91	1444.15
7	7	0	1	34	726	597	"[679,540,778,655]"	114.97	-35.64	51	330.122	0.979207	0.72758	40	39	330.122	0.979207	2134.86	0.333097	2464.98	0.460996	0.0617387	1104.56	1281.94	1567.71	1509.89	691.706	1005.57	1137.19	1365.61	710.25	1020.31	1151.1	1417.47
7	7	0	1	35	486	615	"[407,573,547,668]"	-33.29	-46.97	52	365.249	0.873006	0.48755	41	40	365.249	0.873006	2173.57	0.387544	2538.82	0.573484	0.0825047	1012.78	1331.38	1786.77	1617.05	733.411	1032.04	1204.87	1403.23	713.326	1028.85	1215.33	1467.99
7	7	0	1	36	397	658	"[329,564,470,712]"	-89.02	-64.86	53	856.309	0.882986	0.532711	42	41	856.309	0.882986	2752.45	0.308309	3608.76	0.520493	0.123506	5823.59	3128.68	2009.23	1978.22	994.45	1204.31	1380.84	1469.16	1122.5	1246.44	1296.27	1566.94
7	7	0	1	37	530	679	"[477,628,577,739]"	-5.44	-83.19	54	403.602	0.907356	0.508677	43	42	403.602	0.907356	1417.27	0.317551	1820.87	0.523706	0.116081	972.244	1296.34	1714.45	1530.87	722.897	1029.07	1230.51	1385.58	704.944	1023.82	1240.05	1411.97
7	7	0	1	38	727	726	"[678,679,787,788]"	113.72	-113.7	55	367.041	0.973004	0.655233	44	43	367.041	0.973004	2447.42	0.400239	2814.46	0.56383	0.0735305	3854.68	3883.57	17122.3	1515.1	914.114	1232.21	1307.3	1369.59	1030.34	1368.98	1572.69	1413.27
7	7	0	1	39	501	745	"[467,679,555,774]"	-22.87	-116.71	56	299.296	0.892953	0.600076	45	44	299.296	0.892953	1034.09	0.31094	1333.39	0.519189	0.116538	849.65	1185.93	1534.43	1483.39	723.044	1041.86	1306.9	1381.59	707.013	1037.95	1316.81	1399.39
7	7	0	1	40	441	753	"[405,679,479,783]"	-55.71	-119.95	57	301.447	0.838536	0.445581	46	45	301.447	0.838536	998.609	0.243231	1300.06	0.406923	0.0943541	831.147	1162.63	1624.02	1470.94	806.42	1084.4	1315.26	1387	753.323	1057.33	1327.63	1395.69
7	7	0	1	41	261	746	"[200,708,302,797]"	-168.99	-128.96	58	354.496	0.964131	0.701646	47	46	354.496	0.964131	1369.59	0.360649	1724.09	0.579474	0.119148	837.968	1145.47	1564.04	1410.69	675.672	983.756	1164.73	1324.58	679.144	990.61	1172.66	1343.31
7	7	0	1	42	652	789	"[628,699,691,830]"	70.09	-139.95	60	267.395	0.864926	0.4471	48	47	267.395	0.864926	1079.26	0.207544	1346.65	0.320622	0.0636636	1250.8	1603.63	1723.89	1447.65	713.498	1036.84	1241.69	1353.92	733.212	1066.17	1271.91	1372.63
7	7	0	1	43	545	792	"[509,745,590,859]"	1.92	-152.56	61	345.176	0.908576	0.50119	49	48	345.176	0.908576	1249.52	0.329937	1594.69	0.543212	0.11758	1237.54	1455.28	2159.02	1489.06	726.707	1063.99	1363.35	1376.28	736.445	1075.13	1370.14	1399.92
7	7	0	1	44	373	806	"[297,753,402,838]"	-111.48	-152.31	62	297.504	0.841141	0.450627	50	49	297.504	0.841141	1089.29	0.287253	1386.8	0.473423	0.101561	830.123	1141.53	1630.25	1411.6	695.666	1003.66	1236.9	1343.9	689.571	1001.85	1249.86	1359.98
7	7	0	1	45	836	787	"[780,723,883,823]"	174.76	-147.63	63	277.79	0.976252	0.627956	51	50	277.79	0.976252	1321.56	0.274969	1599.35	0.402319	0.0698783	862.667	1180.76	1532.46	1411.53	670.789	983.814	1128.74	1332.2	678.838	994.863	1140.4	1346.18
7	7	0	1	46	430	812	"[387,773,462,855]"	-69.02	-162.55	64	297.862	0.944214	0.665427	52	51	297.862	0.944214	1153.1	0.355968	1450.96	0.569212	0.116851	830.101	1165.47	1654.78	1455.94	693.96	1017.49	1304.43	1362.71	707.933	1036.85	1342.95	1400.26
7	7	0	1	47	492	822	"[456,764,528,865]"	-29.24	-163.65	65	325.104	0.926919	0.707107	53	52	325.104	0.926919	1394.33	0.445201	1719.43	0.733519	0.138691	867.013	1225.89	1591.07	1465.18	713.143	1058.16	1372.16	1377.02	713.632	1058.99	1369.32	1400.32
7	7	0	1	48	744	812	"[704,774,788,840]"	123.11	-161.55	66	238.361	0.940266	0.59265	54	53	238.361	0.940266	706.84	0.29045	945.202	0.501514	0.126472	1090.55	1409.14	1706.24	1418.48	702.055	1014.16	1172.23	1345.32	710.537	1026.64	1190.93	1356.27
7	7	0	1	49	637	854	"[584,794,665,904]"	53.09	-188.77	67	310.408	0.944638	0.540227	55	54	310.408	0.944638	1327.3	0.362336	1637.7	0.569255	0.107896	1300.36	1657.83	1766.55	1453.75	732.091	1072.56	1348.01	1359.95	745.141	1087.43	1332.89	1377.6
7	7	0	1	50	582	837	"[536,786,618,865]"	25.8	-174.61	68	315.426	0.921016	0.547153	56	55	315.426	0.921016	986.064	0.303303	1301.49	0.516937	0.125283	1402.75	1572.03	2140.92	1507.16	741.359	1076.84	1381.95	1376.77	759.922	1100.04	1410.01	1400.61
7	7	0	1	51	334	849	"[274,793,386,892]"	-126.34	-180.74	69	476.006	0.969898	0.681374	57	56	476.006	0.969898	1634.84	0.339132	2110.84	0.556574	0.12551	1476.49	1502.78	1965	1421.22	731.685	1018.03	1209.02	1328.84	750.599	1037.14	1222.56	1347.29
7	7	0	1	52	696	853	"[657,802,734,896]"	93.02	-187.32	70	249.832	0.993206	0.846489	58	57	249.832	0.993206	1178.9	0.39116	1428.74	0.598404	0.104638	1101.95	1449.97	1720.74	1431.14	716.289	1039.25	1262.69	1352.01	712.864	1037.46	1259.6	1365.93
7	7	0	1	53	925	888	"[846,803,965,927]"	220.11	-195.71	72	305.389	0.835939	0.289296	59	58	305.389	0.835939	1386.08	0.276235	1691.47	0.424372	0.076619	877.748	1199.32	1521.45	1411.28	675.487	991.589	1115.81	1336.86	674.912	992.94	1122.49	1349.05
7	7	0	1	54	454	863	"[381,825,501,897]"	-54.68	-194.26	73	278.507	0.875738	0.502648	60	59	278.507	0.875738	1270.31	0.384841	1548.81	0.614402	0.110481	1036.21	1362.38	1704.97	1472.54	698.112	1023.26	1298.38	1351.9	711.61	1044.86	1332.37	1376.82
7	7	0	1	55	755	907	"[710,863,798,956]"	126.57	-221.57	74	386.755	0.921444	0.722454	61	60	386.755	0.921444	1571.39	0.369256	1958.15	0.593959	0.117313	3032.26	3429.77	15891.6	1503.63	1272.51	1640.47	1578.11	1436.41	1387.43	1778.62	1805.55	1455.46
7	7	0	1	56	570	888	"[524,851,608,919]"	14.98	-208.91	75	326.896	0.899332	0.601773	62	61	326.896	0.899332	836.954	0.418182	1163.85	0.649236	0.182354	1626.55	1545.82	1740.51	1471.32	781.253	1093.42	1385.84	1370.42	819.245	1114.87	1390.71	1396.46
7	7	0	1	57	490	907	"[453,847,539,946]"	-26.79	-216.07	77	278.507	0.918655	0.585206	64	63	278.507	0.918655	1039.47	0.340915	1317.98	0.544432	0.115046	1018.54	1347.6	1682.38	1466.58	730.04	1052.88	1334.68	1365.71	745.865	1058.51	1324.49	1386.57
7	7	0	1	58	268	894	"[212,836,332,985]"	-155.99	-220.97	78	532.998	0.952855	0.544414	65	64	532.998	0.952855	2143.1	0.241489	2676.1	0.364397	0.0725768	1670.26	1328.29	1183.38	1411.4	737.493	1001.66	1151.58	1318.69	768.165	1015.6	1153.92	1339.71
7	7	0	1	59	539	943	"[497,896,608,1010]"	3.25	-242.5	79	1470.67	0.779798	0.631423	66	65	1470.67	0.779798	872.797	0.174884	2343.47	0.547709	0.343722	2094.35	1278.95	1336.62	1497.41	925.314	1059.94	1286.85	1338.83	981.508	1071.64	1293.39	1342.52
7	7	0	1	60	662	916	"[608,872,729,977]"	77.31	-231.95	80	415.072	0.940896	0.588617	67	66	415.072	0.940896	1800.44	0.322625	2215.51	0.494334	0.0926127	2004.61	1929.87	1304.71	1484.56	758.636	1074.73	1278.18	1359.21	785.709	1098.57	1279.32	1391.72
7	7	0	1	61	1001	918	"[954,876,1053,974]"	276.92	-228.03	81	369.55	0.94558	0.542326	68	67	369.55	0.94558	1294.32	0.310921	1663.87	0.505986	0.112381	2653.15	3202.66	6748.68	1505.5	835.528	1188.65	1211.87	1382.86	879.655	1242.6	1282.38	1416.03
7	7	0	1	62	223	941	"[154,909,312,1006]"	-186.11	-246.77	83	439.087	0.866674	0.455473	69	68	439.087	0.866674	1916.57	0.229545	2355.66	0.345701	0.0644376	1464.96	1804.76	4075.11	1415.7	714.934	1023.57	1173.17	1329.87	739.913	1054.65	1213.86	1348.69
7	7	0	1	63	617	966	"[570,928,664,1002]"	46.86	-255.28	84	325.462	0.858956	0.723858	70	69	325.462	0.858956	1112.23	0.337638	1437.7	0.578614	0.130985	1373.45	1424.77	1638.67	1438.82	749.745	1027.87	1276.9	1342.4	816.609	1052.57	1294.33	1355.03
7	7	0	1	64	768	981	"[725,930,830,1044]"	141.46	-265.46	85	211.12	0.829186	0.448753	71	70	211.12	0.829186	1784.31	0.296485	1995.43	0.396495	0.04195	1092.56	1248.65	1425.26	1510.82	702.253	1004.37	1151.79	1347.16	770.765	1054.52	1200.13	1394.38
7	7	0	1	65	470	975	"[406,932,521,1018]"	-43.14	-261.54	86	303.239	0.86022	0.473319	72	71	303.239	0.86022	1597.56	0.333785	1900.8	0.500727	0.0798821	2159.34	2471.55	13793.4	1510.99	746.333	1066.93	1404.07	1355.26	770.745	1106.88	1566.6	1387.04
7	7	0	1	66	887	963	"[836,902,923,1032]"	206.27	-255.13	88	390.698	0.946266	0.717027	74	73	390.698	0.946266	1378.2	0.241005	1768.89	0.379246	0.0837647	1243.03	1273.86	1311.89	1465.8	692.489	997.621	1116.97	1344.57	704.658	1007.1	1121.05	1362.06
7	7	0	1	67	688	1009	"[636,968,752,1057]"	92.23	-282.46	90	309.691	0.954551	0.596948	76	75	309.691	0.954551	2102.24	0.389979	2411.93	0.548329	0.0704052	924.273	1150.08	1671.54	1465.28	684.432	989.408	1186.74	1330.34	696.16	1002.12	1209.77	1353.5
7	7	0	1	68	356	1027	"[297,967,447,1068]"	-102.06	-287.45	91	643.755	0.936573	0.703042	77	76	643.755	0.936573	2611.22	0.307289	3254.98	0.474923	0.0939282	2695.54	1755.15	1203.91	1406.28	786.966	1039.32	1163.5	1320.71	841.787	1069.8	1162.21	1345.7
7	7	0	2	1	293	106	"[244,55,327,250]"	-151.59	2818.41	4	451.632	0.914398	0.535311	3	3	451.632	0.914398	2306.91	0.262888	2758.54	0.379407	0.062117	1581.87	997.044	1208.59	1453.97	696.55	978.023	1173.48	1331.29	730.937	978.939	1167	1351.78
7	7	0	2	2	69	226	"[18,183,133,270]"	-278.42	2771.04	6	291.052	0.931475	0.664898	5	5	291.052	0.931475	2212.64	0.430328	2503.69	0.603041	0.0701029	2282.1	2843.83	5653.01	1512.65	786.827	1125.11	1405.63	1360.62	866.154	1205.65	1508.38	1402.59
7	7	0	2	3	428	425	"[351,385,467,555]"	-76.24	2632.3	10	265.603	0.927072	0.410685	8	8	265.603	0.927072	2319.81	0.269477	2585.42	0.349676	0.0359226	3893.4	2998.21	1394.62	1669.18	818.307	1119.38	1296.1	1395.6	1032.37	1286.36	1323.23	1489.7
7	7	0	2	4	507	611	"[459,564,586,653]"	-11.39	2539.81	12	170.258	0.93132	0.520398	10	9	170.258	0.93132	1996.86	0.325189	2167.12	0.409399	0.0321642	1925.96	2360.55	1413.99	1564.12	718.3	1040.68	1163.13	1362.71	782.69	1122.34	1174.83	1404.46
7	7	0	2	5	709	640	"[671,588,851,682]"	123.97	2527.77	13	186.746	0.859081	0.493677	11	10	186.746	0.859081	1548.45	0.249088	1735.2	0.328189	0.0353205	1900.09	2273.14	2804.08	1600.02	876.793	1210.98	1358.59	1425.28	750.637	1087.22	1188.2	1407.49
7	7	0	2	6	477	666	"[427,605,513,702]"	-41.35	2509.84	14	205.744	0.979599	0.649873	12	11	205.744	0.979599	1346.29	0.342567	1552.04	0.476771	0.0632024	1757.73	2132.34	2880.44	1533.18	719.71	1037.84	1192.22	1364.25	763.868	1094.49	1214.06	1411.65
7	7	0	2	7	536	663	"[509,636,594,700]"	7.7	2507.33	15	216.855	0.939539	0.59561	13	12	216.855	0.939539	1002.19	0.33448	1219.05	0.51092	0.0908869	1519.62	1904.26	1485.85	1536.42	715.964	1039.94	1159.26	1370.02	743.378	1081.47	1175.2	1399.91
7	7	0	2	8	130	652	"[77,617,174,709]"	-242.68	2513.32	16	273.847	0.887823	0.699903	14	13	273.847	0.887823	1487.16	0.343504	1761.01	0.509807	0.079278	1668.98	2089	2356.28	1450.16	744.322	1072	1299.38	1336.82	782.468	1124.07	1323.06	1357.81
7	7	0	2	9	197	684	"[169,620,239,729]"	-205.3	2499.5	17	273.13	0.966632	0.685178	15	14	273.13	0.966632	1199.33	0.306208	1472.46	0.463992	0.0860666	1913.49	2338.57	2762.43	1459.49	741.553	1071.84	1310.39	1335.75	776.756	1115.32	1336.48	1364.41
7	7	0	2	10	83	682	"[53,650,163,727]"	-262.97	2491.49	18	250.19	0.954668	0.606043	16	15	250.19	0.954668	1310.09	0.35292	1560.28	0.521816	0.0836728	2015.11	2456.7	3636.96	1520.36	748.807	1081.96	1350.18	1354.7	796.421	1141.58	1379.25	1381.43
7	7	0	2	11	532	722	"[477,677,581,769]"	-7.79	2472.83	19	224.741	0.987353	0.757907	17	16	224.741	0.987353	1561	0.348581	1785.74	0.478676	0.0602428	1796.79	2194.93	2756.77	1511.15	713.401	1037.54	1176.35	1357.8	750.943	1085.95	1199.05	1395.83
7	7	0	2	12	76	748	"[22,705,154,786]"	-272.23	2460.64	20	303.239	0.920932	0.557667	18	17	303.239	0.920932	1823.38	0.357241	2126.61	0.514491	0.0733624	1733.98	2106.53	4186.13	1457.2	739.218	1066.43	1359.05	1337.3	792.336	1126.67	1412.48	1370.06
7	7	0	2	13	763	755	"[712,710,816,783]"	133.73	2455.84	21	297.145	0.889151	0.5	19	18	297.145	0.889151	1165.64	0.347729	1462.79	0.567915	0.115364	1282.58	1597.35	2289.24	1455.32	700.917	1019.27	1139.65	1356.09	711.372	1034.95	1151.36	1368.49
7	7	0	2	14	463	757	"[396,701,510,816]"	-50.52	2448.33	22	348.761	0.894782	0.588318	20	19	348.761	0.894782	1982.52	0.334652	2331.28	0.486849	0.0728327	2830.29	2845.51	8027.41	1484.78	759.076	1077.15	1268.09	1353.36	822.442	1149.31	1365.98	1380.46
7	7	0	2	15	222	768	"[149,727,254,837]"	-198.8	2442.43	23	249.115	0.892526	0.436086	21	20	249.115	0.892526	1791.12	0.236638	2040.23	0.31727	0.038739	1100.56	1453.71	2457.49	1482.12	691.662	1015.94	1343.5	1336.36	706.626	1034.84	1365.55	1360.32
7	7	0	2	16	894	787	"[865,763,919,808]"	211.37	2434.45	24	242.304	0.975552	0.736807	22	21	242.304	0.975552	346.61	0.327849	588.914	0.810686	0.333551	3240.88	3701.62	7311	1638.76	930.007	1297.13	1379.8	1634.81	930.698	1296.08	1325.2	1703.47
7	7	0	2	17	579	783	"[491,733,641,836]"	19.64	2436.02	25	404.677	0.841396	0.464991	23	22	404.677	0.841396	2694.74	0.322457	3099.42	0.455663	0.0594939	2098.95	2350.37	6511.86	1473.42	717.453	1035.49	1198.9	1351.23	764.775	1093.3	1296.27	1377.59
7	7	0	2	18	756	822	"[715,773,805,871]"	129.3	2414.34	26	278.507	0.953318	0.606046	24	23	278.507	0.953318	1347.37	0.333319	1625.88	0.49872	0.0854289	1390.56	1491.08	1996.5	1475.84	711.48	1017.56	1129.06	1364.75	727.668	1036.61	1145.36	1385.78
7	7	0	2	19	286	786	"[248,752,335,866]"	-145.26	2425.85	27	210.403	0.93609	0.575396	25	24	210.403	0.93609	1167.43	0.246595	1377.84	0.349044	0.0533009	1689.59	2081.21	5231.4	1588.5	714.751	1047.28	1376.9	1354.67	750.117	1094.77	1437.87	1396.28
7	7	0	2	20	374	808	"[286,734,419,868]"	-106.27	2427.99	28	209.686	0.961684	0.474045	26	25	209.686	0.961684	2439.53	0.305014	2649.22	0.380213	0.030094	2909.66	3389.08	7852.8	1564.41	753.264	1088.19	1320.73	1359.34	830.944	1205.14	1477.03	1395.43
7	7	0	2	21	813	810	"[745,731,871,924]"	160.08	2411.85	29	434.786	0.885962	0.435247	27	26	434.786	0.885962	2645.63	0.264049	3080.42	0.366493	0.0517287	2955.3	1316.32	1201.26	1459.87	740.7	1006.12	1113.98	1357.46	807.599	1023.93	1118.29	1392.67
7	7	0	2	22	122	817	"[79,767,160,892]"	-252.04	2412.41	30	435.503	0.886817	0.479869	28	27	435.503	0.886817	1385.72	0.232462	1821.23	0.383718	0.091757	1596.56	1942.81	4848.33	1510.22	726.53	1047.26	1401	1354.78	746.165	1072.9	1446.35	1377.9
7	7	0	2	23	494	826	"[446,779,538,866]"	-30.05	2409.12	31	772.793	0.775046	0.424625	29	28	772.793	0.775046	645.906	0.148347	1418.7	0.43899	0.239126	720.827	1441.86	1242.78	1353.78	683.511	1045.37	1193.6	1324.46	683.182	1047.93	1199.11	1324.97
7	7	0	2	24	169	804	"[143,777,195,869]"	-222.19	2414.62	32	204.668	0.882536	0.484234	30	29	204.668	0.882536	910.792	0.336643	1115.46	0.530006	0.0972473	1180.12	1530.31	2393.56	1562.33	705.701	1026.18	1365.61	1359.16	719.929	1044.44	1386.84	1389.39
7	7	0	2	25	266	852	"[230,812,316,898]"	-159.12	2391.82	33	254.491	0.97721	0.640754	31	30	254.491	0.97721	910.433	0.325263	1164.92	0.527703	0.115283	1188.8	1513.64	4017.73	1507.85	716.228	1044.23	1395.4	1360.27	728.747	1060.2	1433.33	1388.24
7	7	0	2	26	367	890	"[317,856,401,924]"	-104.24	2372.91	34	239.795	0.983078	0.739124	32	31	239.795	0.983078	1016.89	0.413337	1256.68	0.65638	0.125248	1141.75	1486.1	2148.16	1623.37	704.472	1034.16	1310.75	1378.9	713.33	1048.88	1327.64	1426.18
7	7	0	2	27	174	919	"[108,834,232,983]"	-216.78	2360.29	35	564.54	0.802716	0.425082	33	32	564.54	0.802716	2645.99	0.26133	3210.53	0.396446	0.0697112	1384.89	1738.9	3867.57	1520.68	709.509	1032.27	1378.41	1360.37	735.694	1067.51	1433.73	1399.56
7	7	0	2	28	687	930	"[631,870,749,982]"	93.07	2350.76	37	397.15	0.965345	0.583299	35	34	397.15	0.965345	2029.48	0.340823	2426.63	0.500457	0.0819064	1933.21	2300.98	4531.77	1447.39	735.205	1054.17	1167.84	1344.82	769.198	1107.49	1237.69	1366.97
7	7	0	2	29	294	927	"[264,880,325,979]"	-147.63	2350.23	38	219.006	0.847772	0.411977	36	35	219.006	0.847772	846.99	0.288619	1066	0.469188	0.0963933	1138.89	1474.44	2194.44	1544.8	708.847	1037.57	1367.85	1372.67	718.627	1046.4	1379.2	1402.16
7	7	0	2	30	357	961	"[328,920,390,1014]"	-106.63	2328.39	39	246.964	0.9228	0.52229	37	36	246.964	0.9228	1100.76	0.350228	1347.73	0.545918	0.100037	3292.12	3883.2	6179.35	1583.9	821.621	1181.72	1409	1384.02	874.504	1263.17	1465.13	1425.71
7	7	0	2	31	747	970	"[676,921,801,1040]"	118.51	2319.5	40	354.854	0.933451	0.509466	38	37	354.854	0.933451	1783.59	0.276633	2138.44	0.401978	0.0667044	3341.39	1298.38	1259.03	1495.84	751.588	997.105	1120.45	1350	813.362	1016.74	1129.07	1389.49
7	7	0	15	1	261	51	"[197,8,354,103]"	-159.31	-2291.34	4	493.211	0.77622	0.509466	2	2	493.211	0.77622	2675.38	0.271853	3168.59	0.402334	0.0626257	1142.79	1519.47	2066.59	1459.7	704.054	1030.6	1189.49	1350.84	738.883	1078.1	1245.97	1390.73
7	7	0	15	2	829	97	"[705,35,905,176]"	154.36	-2317.12	6	261.302	0.906737	0.490092	4	4	261.302	0.906737	3583.67	0.282167	3844.97	0.344519	0.0234133	2208.37	2595.04	5217.14	1511.59	801.39	1083.61	1192.65	1368.26	816.958	1167	1330.42	1400.34
7	7	0	15	3	547	98	"[477,68,582,138]"	-4.12	-2321.46	8	274.922	0.900658	0.411887	6	6	274.922	0.900658	1080.33	0.274994	1355.26	0.432934	0.0878234	5100.28	5420.23	25843.4	1513.74	963.343	1322.88	2157.7	1365.55	1107.85	1514.66	2876.21	1400.07
7	7	0	15	4	363	167	"[298,112,504,197]"	-88.07	-2358.97	10	413.638	0.84446	0.44645	8	7	413.638	0.84446	1840.22	0.192216	2253.86	0.285598	0.052414	3553.12	1522.54	1276.06	1466.56	794.004	1012.86	1144.25	1335.03	905.807	1037.48	1133.56	1363.29
7	7	0	15	5	640	176	"[596,138,687,247]"	59.28	-2372.79	11	217.214	0.877799	0.458981	9	8	217.214	0.877799	1197.9	0.260964	1415.11	0.376176	0.0577413	1309.79	1512.63	1796.08	1517.92	760.716	1062.99	1201.23	1355.95	792.076	1088.59	1255.8	1383.56
7	7	0	15	6	84	166	"[34,113,115,250]"	-275.6	-2369.75	12	257.717	0.934177	0.564384	10	9	257.717	0.934177	2131.63	0.347694	2389.35	0.465442	0.050203	2563.97	2951.74	24486.3	1596.73	799.584	1139.83	1639.75	1386.12	936.585	1296.47	2590.59	1461.32
7	7	0	15	7	170	184	"[131,155,205,226]"	-223.1	-2371.81	13	210.762	0.910819	0.552111	11	10	210.762	0.910819	863.478	0.448248	1074.24	0.749804	0.147109	1004.12	1307.05	2240.82	1533.36	771.879	1083.25	1323.57	1460.6	758.573	1062.98	1279.03	1493.59
7	7	0	15	8	208	235	"[165,162,256,302]"	-195.72	-2395.09	14	197.5	0.901415	0.562403	12	11	197.5	0.901415	2170.34	0.333977	2367.84	0.427392	0.0356483	1014.94	1323.55	2250.82	1556.59	775.394	1082.18	1246.1	1418.27	738.071	1043.64	1263.08	1424.01
7	7	0	15	9	286	191	"[226,164,324,227]"	-155.28	-2378.05	15	265.244	0.871126	0.470113	13	12	265.244	0.871126	1097.54	0.303604	1362.78	0.480887	0.0935972	2228.76	2397.85	9423.29	1510.38	804.158	1109.24	1365.39	1350.41	866.399	1179.66	1516.67	1370.43
7	7	0	15	10	530	198	"[472,164,606,253]"	-6.49	-2383.02	16	198.216	0.853729	0.404671	14	13	198.216	0.853729	1395.76	0.259089	1593.98	0.355438	0.0441999	4200.36	4724.43	7991.72	1645.76	860.531	1208.99	1343.95	1385.52	1036.5	1438.88	1541.25	1456.07
7	7	0	15	11	754	239	"[712,190,859,327]"	145.19	-2418.14	18	212.912	0.956373	0.575396	16	14	212.912	0.956373	2757.82	0.292442	2970.74	0.358438	0.0256892	1295.44	1412.11	2181.18	1563.09	696.673	1004.66	1172.65	1356.16	688.109	999.002	1153.94	1370.73
7	7	0	15	12	324	300	"[250,249,408,370]"	-125.47	-2438.34	19	715.801	0.921913	0.546217	17	15	715.801	0.921913	2913.75	0.258586	3629.55	0.3927	0.0774464	6663.55	3965.84	2059.47	1599.35	961.419	1173.34	1121.48	1386.57	1216.7	1351.79	1153.63	1457.16
7	7	0	15	13	642	307	"[577,224,746,413]"	69.68	-2453.14	20	572.426	0.821743	0.341037	18	16	572.426	0.821743	4910.25	0.337428	5482.67	0.456172	0.0476273	3514.72	3636.92	7557.05	1598.58	878.899	1194.59	1354.25	1372.61	1359.33	1655.57	2356.98	1445.54
7	7	0	15	14	478	287	"[427,246,549,356]"	-33.72	-2433.61	21	202.876	0.842423	0.407596	19	17	202.876	0.842423	1331.96	0.25637	1534.83	0.351004	0.0463961	3741.82	4265.96	7313.07	1525.9	856.702	1203.66	1233.17	1364.28	979.511	1373.7	1347.43	1402.24
7	7	0	15	15	678	433	"[592,371,716,481]"	72.26	-2513.16	22	227.608	0.824451	0.479022	20	18	227.608	0.824451	1691.47	0.261419	1919.08	0.35497	0.0421005	2168.56	2554.25	9355.44	1591.02	772.88	1106.37	1327.09	1368.27	873.114	1232.67	1606.59	1432.59
7	7	0	15	16	541	409	"[506,359,590,473]"	-0.05	-2505.96	23	301.805	0.940238	0.564287	21	19	301.805	0.940238	1335.9	0.313665	1637.7	0.473886	0.0873303	4487.66	5153.07	8961.94	1600.9	995.643	1368.43	1368.2	1418.52	1173.26	1594.7	1558.35	1488.01
7	7	0	15	17	493	422	"[472,275,566,567]"	-16.33	-2506.3	24	201.801	0.913105	0.51556	22	20	201.801	0.913105	2559.97	0.179256	2761.77	0.21755	0.0158962	1674.48	1994.44	10714.8	1580.05	784.524	1114.91	1342.93	1392.93	910.192	1261.54	2112.39	1429.32
7	7	0	15	18	103	430	"[65,407,138,516]"	-259.66	-2529.94	25	209.686	0.908044	0.50278	23	21	209.686	0.908044	993.95	0.263652	1203.64	0.392812	0.068432	2886.59	2515.15	1215.9	1504.31	789.948	1087.19	1132.8	1349.92	881.082	1168.72	1140.59	1392.09
